공공서비스 고유 식별자,서비스명,남성,여성,대상연령(시작),대상연령(종료),중위소득 0~50%,중위소득 51~75%,중위소득 76~100%,중위소득 101~200%,중위소득 200% 초과,예비부모/난임,임산부,출산/입양,농업인,어업인,축산업인,임업인,초등학생,중학생,고등학생,대학생/대학원생,해당사항없음,근로자/직장인,구직자/실업자,장애인,국가보훈대상자,질병/질환자,다문화가족,북한이탈주민,한부모가정/조손가정,1인가구,해당사항없음.1,다자녀가구,무주택세대,신규전입,확대가족,예비창업자,영업중,생계곤란/폐업예정자,음식적업,제조업,기타업종,중소기업,사회복지시설,기관/단체,제조업.1,"농업,임업 및 어업",정보통신업,기타업종.1
B55252900215,현장실습 기업현장교육 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55252900218,현장실습 지원금,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900219,학자금대출 체크카드 포인트 상환,Y,Y,20.0,30.0,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900220,지자체 학자금대출 이자지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900221,대학생 재능봉사 캠프,Y,Y,7.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900222,중소기업 재직자 분할상환약정제도,Y,Y,18.0,40.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900223,분할상환약정 조건변경 제도,Y,Y,18.0,40.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900224,사회적 배려계층 상환유예제도,Y,Y,18.0,40.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55252900225,사망·심신장애인 학자금대출 채무면제,Y,Y,18.0,40.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55254600001,저작권등록 수수료 감면,Y,Y,0.0,120.0,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55257000001,태권도 희망나눔 교실/캠프,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55258300001,장애인 재택근무 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55258300002,장애인 취업알선 지원금 지급,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55258300003,장애학생 취업지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55258300004,근로장애인 전환지원,Y,Y,18.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55258300005,사이버 직업능력개발훈련,Y,Y,15.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55258300006,연계 고용 부담금 감면 제도,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55258300007,장애인 고용종사자 교육연수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55258300009,장애인 온라인 직업심리검사,Y,Y,18.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55258300011,자회사형 장애인 표준사업장 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55258400009,탄소중립포인트제 에너지 분야,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55258400201,라돈 무료 측정 및 저감 컨설팅 서비스,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55258400202,온실가스관리 전문인력 양성과정 교육,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55258400203,중소규모사업장 화학안전관리 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y
B55263500001,퇴직예정 교직원 퇴임대비 연수,Y,Y,19.0,120.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500002,사립학교 교직원 퇴직연금,Y,Y,19.0,120.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500003,사립학교 교직원 장해급여,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500004,사립학교 교직원 생활자금 대여,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500005,사립학교 교직원 사망 조위금,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500006,사립학교 교직원 퇴직연금일시금,Y,Y,30.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500008,사립학교 교직원 직무상요양승인,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500009,사립학교 교직원 퇴직일시금,Y,Y,19.0,120.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500010,사립학교 교직원 직무상유족급여,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500011,사립학교 교직원 퇴직수당,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500012,사립학교 교직원 퇴직연금공제 일시금,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500013,사립학교 교직원 국고 학자금 대여,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500014,사립학교 교직원 유족연금,Y,Y,30.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500015,사립학교 교직원 조기퇴직연금,Y,Y,30.0,120.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55263500016,사학연금 가입자를 위한 온라인 강의 운영,Y,Y,19.0,64.0,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55264800001,KPF 디플로마 과정,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55264800002,언론인 금고,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55264800003,언론인 해외 장기연수,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55264800004,"기획취재 지원(방송, 영상)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,
B55264800005,신문 우송비 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,
B55264800006,"기획취재 지원(신문, 잡지 등)",Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55264800012,KPF 대학강좌 지원사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55264800013,언론단체 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55264800014,연구공모 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55264800016,뉴스콘텐츠 공용인프라 구축지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,
B55264800017,지역신문 무료 구독 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,,,
B55265700001,참전용사 진료비 감면,Y,Y,60.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55265700002,"난임 부부, 유산 및 사산경험 부부, 임산부 및 양육모를 위한 심리상담",Y,Y,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55265700003,북한이탈주민 진료비 지원,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
B55267900001,축산물 마이데이터 서비스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,
B55267900002,급식 축산물 바른가격 제공 서비스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,
B55271100001,건설근로자 결혼·출산 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100002,건설근로자 단체보험 가입 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100003,건설근로자 대부금 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100004,건설근로자 종합 건강검진 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100005,건설근로자 초등학교 취학자녀 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100006,건설근로자 가족 휴가지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100007,건설근로자 대학생 자녀 장학금,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100008,건설근로자 퇴직공제금 지급,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271100009,건설근로자 중·고교생 자녀 교육비 지원,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271300001,청소년수련활동 인증 컨설팅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55271300002,우선 구매 서비스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y
B55271300003,청소년포상제,Y,Y,13.0,18.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55271300004,청소년지도인력 역량강화 교육 지원,Y,Y,18.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55271300007,청소년 성장 지원 서비스,Y,Y,13.0,18.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55271300008,청소년프로그램 공모 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55271900001,세븐럭 카지노 사업장 현장 견학,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55273500003,재도전성공패키지,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y
B55273500006,온라인 법인설립 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55273500007,초격차 스타트업 1000+ 프로젝트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,
B55273500009,글로벌기업 협업을 통한 창업기업 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,
B55273500010,메이커 활성화 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
B55273500011,판교창업존 운영 지원,Y,Y,18.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,Y
B55274500001,사회적기업 인증 상담 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55274500002,사회적기업 컨설팅 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55274500004,사회적기업 성장지원센터 입주기업 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55282600002,임산물 가공산업 활성화 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55283600001,한국잡월드 입장료 면제 및 할인,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55284200001,탈북청소년 및 북한이탈주민 자녀 화상영어 지원,Y,Y,9.0,24.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
B55284200002,북한이탈주민 장학금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
B55284200003,북한이탈주민 교육지원금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
B55284200004,북한이탈주민 취업바우처 지원,Y,Y,18.0,59.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,
B55284200005,북한이탈주민 영농정착성공패키지 교육 지원,Y,Y,19.0,69.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
B55284200006,북한이탈주민 생활밀착형 창업 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
B55284200007,북한이탈주민 위기가구 생계비 지원,Y,Y,0.0,120.0,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,,,,,,,,,,,,,,,,
B55284200008,북한이탈주민 자녀 학습지 지원,Y,Y,3.0,12.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
B55284200012,북한이탈주민 경영개선자금 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,
B55284200013,북한이탈주민 일자리성공패키지 지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,
B55284500001,검역해소품목 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55284500002,농산물 직거래 활성화 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55284500003,수출농산물 안전성관리,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
B55284500004,농식품 업체 수출컨설팅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
B55284500005,농식품 글로벌 육성지원 자금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,
B55284500006,노지채소 수급안정자금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,
B55284500009,농식품 수출업체 현지화 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,
B55284500010,농식품바우처 지원,Y,Y,0.0,120.0,Y,Y,,,,Y,Y,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55284500013,로컬푸드 활성화 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55285400001,극장 용 기획공연 관람료 할인,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55286100001,의료분쟁 조정 및 중재,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55288100001,학점은행제 상담 서비스,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55288100003,학부모On누리,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55288100004,기초생활수급자 학점은행제 학습자등록 및 학점인정신청 수수료 면제,Y,Y,19.0,40.0,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55291900002,청소년 스마트폰 사용 습관을 위한 부모교육,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55291900003,청소년 권리교육 강사매칭시스템 및 청소년 이러닝 교육,Y,Y,9.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55291900005,청소년자문단 운영 지원,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,Y,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55291900006,학교밖청소년 권리침해 모니터링 및 신고방 운영,Y,Y,9.0,24.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55291900011,학교밖청소년 직업역량강화 프로그램,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
B55307700002,소공인특화지원센터 설치·운영,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y
B55307700005,소상공인 무료법률구조,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
B55307700009,신사업창업사관학교,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,
B55307700010,일반경영안정자금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
B55307700011,청년고용연계자금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
B55307700014,소상공인 스마트상점 기술보급,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
B55307700015,스마트 제조지원사업,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,
B55307700016,소공인 클린제조환경조성,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,
B55307700018,소공인특화자금,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,
B55307700021,소상공인 불공정거래 피해상담센터,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,,,,
B55307700023,로컬크리에이터 육성,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,,,,,,,
B55307700024,강한소상공인 성장지원사업,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55307700025,라이콘(기업가형 소상공인) 육성,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,,,,,
B55307700026,소공인 판로개척지원,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,,,,,,,
B55344100002,농식품 모태펀드 및 크라우드펀딩 상담 제공,Y,Y,18.0,120.0,Y,Y,Y,Y,Y,,,,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,Y,Y,,
B55346600001,중.장기복무 전역예정군인 전직교육서비스,Y,Y,23.0,60.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55346600002,청년장병 진로상담 및 일자리 지원,Y,Y,18.0,34.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55346600003,중.장기복무 전역예정군인 전직컨설팅서비스,Y,Y,23.0,60.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55349600001,찾아가는 국립해양박물관,Y,Y,13.0,18.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55350500001,상설 미디어 체험교육,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55353000001,에너지바우처,Y,Y,0.0,120.0,Y,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55353000201,신재생에너지보급지원 주택지원,Y,Y,19.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55353000204,신재생에너지산업 해외진출지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y
B55353000205,신재생에너지 보급사업 지열이용검토 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y
B55353000206,신재생에너지설비 KS인증 제품시험 수수료지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y
B55353000207,녹색에너지 체험관 견학(대구),Y,Y,6.0,120.0,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55353000212,에너지경영시스템 인프라 구축 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y
B55353000213,녹색에너지 체험관 제공(광주),Y,Y,6.0,120.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
B55353000214,신재생에너지 설비 고장 접수 지원센터 지원,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55353000215,에너지 기후변화 미래세대 교육,Y,Y,0.0,120.0,Y,Y,Y,Y,Y,,,,,,,,Y,Y,Y,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,
B55353000216,에너지서포터 제도 운영,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y
B55353000218,에너지 기후변화 전문인력 양성교육,Y,Y,19.0,64.0,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
